"full_name","id"
"Yvan Gauthier","1094"
"Jonathan Carloff","1095"
"Dimitri Logothetis","1096"
"Takashi Yamazaki","1097"
"Tom Reeve","1098"
"Joram Lürsen","1099"
"Jeff Probst","1100"
"David Saperstein","1101"
"Christophe Barratier","1102"
"Amos Poe","1103"
"Fred Dekker","1104"
"Enki Bilal","1105"
"Simon J. Smith","1106"
"Steve Hickner","1107"
"Juan Calvo","1108"
"Luis Piedrahita","1109"
"Rodrigo Sopeña","1110"
"Alain Berbérian","1111"
"Eric Till","1112"
"Sylke Enders","1113"
"James Signorelli","1114"
"Don Taylor","1115"
"Maurice Murphy","1116"
"Edwin S. Porter","1117"
"Anton Corbijn","1118"
"Robert K. Weiss","1119"
"Carl Gottlieb","1120"
"Peter Horton","1121"
"Sam Irvin","1122"
"Ramin Bahrani","1123"
"Mike Cahill","1124"
"John Carney","1125"
"Werner Schroeter","1126"
"Russ Meyer","1127"
"Ulli Lommel","1128"
"Kimberley Casey","1129"
"Fred Olen Ray","1130"
"David A. Prior","1131"
"Mark Duplass","1132"
"Jay Duplass","1133"
"Dirk Shafer","1134"
"Joe Swanberg","1135"
"George Erschbamer","1136"
"Gerry O'Hara","1137"
"Carl Schenkel","1138"
"I. Robert Levy","1139"
"Alex van Warmerdam","1140"
"Roy Andersson","1141"
"Clark Johnson","1142"
"Owen Hurley","1143"
"Marc Klasfeld","1144"
"Francesco Rosi","1145"
"Ryûhei Kitamura","1146"
"Reha Erdem","1147"
"Tom Dey","1148"
"Luis Mandoki","1149"
"Chris Sivertson","1150"
"Stephan Komandarev","1151"
"Sherry Hormann","1152"
"Antoine de Caunes","1153"
"Shusuke Kaneko","1154"
"Paul Auster","1155"
"Lee H. Katzin","1156"
"Florian Gallenberger","1157"
"Robin Swicord","1158"
"George Ratliff","1159"
"Teresa de Pelegrí","1160"
"Dominic Harari","1161"
"John Hamburg","1162"
"Jacques Demy","1163"
"Petter Næss","1164"
"Wallace Wolodarsky","1165"
"Lajos Koltai","1166"
"Frank Tashlin","1167"
"Hans Quest","1168"
"Vadim Derbenyov","1169"
"Robert Michael Lewis","1170"
"Dick Lowry","1171"
"Henry Edwards","1172"
"Dean Semler","1173"
"Leslie S. Hiscott","1174"
"Barbet Schroeder","1175"
"Kevin Reynolds","1176"
"Claus Peter Witt","1177"
"Til Schweiger","1178"
"Géla Babluani","1179"
"Lou Antonio","1180"
"Gary Nelson","1181"
"Jean Kemm","1182"
"Bob Spiers","1183"
"Tim Hunter","1184"
"Karl Hartl","1185"
"Paul Breuls","1186"
"Anne Fontaine","1187"
"Georg Jacoby","1188"
"Anthony Hickox","1189"
"Brad Mirman","1190"
"Bill Duke","1191"
"David McNally","1192"
"Tony Mitchell","1193"
"Margarethe von Trotta","1194"
"Zoltan Spirandelli","1195"
"James Foley","1196"
"Valeria Bruni Tedeschi","1197"
"Bill Bennett","1198"
"Shira Geffen","1199"
"Etgar Keret","1200"
"Arthur Hiller","1201"
"James Merendino","1202"
"Ekachai Uekrongtham","1203"
"Jim Johnston","1204"
"Frederik Du Chau","1205"
"Maren Ade","1206"
"Troy Cook","1207"
"Hugh Wilson","1208"
"Marcus Adams","1209"
"Tim Hill","1210"
"Kevin Spacey","1211"
"Frank Marshall","1212"
"Shuki Levy","1213"
"David Winning","1214"
"Jay Chandrasekhar","1215"
"Kasi Lemmons","1216"
"J. A. Bayona","1217"
"Helmut Dietl","1218"
"Rodman Flender","1219"
"Detlev Buck","1220"
"Anne Fletcher","1221"
"Jake Kasdan","1222"
"Takao Okawara","1223"
"Stuart Cooper","1224"
"Craig Gillespie","1225"
"Mimi Leder","1226"
"Alek Keshishian","1227"
"Pierre Salvadori","1228"
"Ernst Marischka","1229"
"Duwayne Dunham","1230"
"Chris Matheson","1231"
"Eric Valette","1232"
"Darrell James Roodt","1233"
"Ariel Zeitoun","1234"
"Julien Seri","1235"
"Nic Balthazar","1236"
"Lucky McKee","1237"
"Peter Bogdanovich","1238"
"Aaron Norris","1239"
"Clare Kilner","1240"
"Sebastian Niemann","1241"
"Hermine Huntgeburth","1242"
"Ib Melchior","1243"
"Hans Deppe","1244"
"Greg Beeman","1245"
"Patrick Lussier","1246"
"Philip Kaufman","1247"
"Vivian Naefe","1248"
"Martin Bell","1249"
"Neill Fearnley","1250"
"Edward Lachman","1251"
"Larry Clark","1252"
"Robert Bierman","1253"
"Sharon Bridgeman","1254"
"Andrew Stevens","1255"
"Jim Wynorski","1256"
"Damon Crump","1257"
"Matt Reeves","1258"
"James Keach","1259"
"Peter Hedges","1260"
"Thomas Carter","1261"
"Ralph L. Thomas","1262"
"Jonathan Hensleigh","1263"
"Francis Veber","1264"
"Steve Carr","1265"
"Dwayne Carey-Hill","1266"
"Pieter Kuijpers","1267"
"Jason Friedberg","1268"
"Aaron Seltzer","1269"
"Rituparno Ghosh","1270"
"Allan A. Goldstein","1271"
"Olivier Marchal","1272"
"Nick Quested","1273"
"J.S. Cardone","1274"
"Christian Görlitz","1275"
"Reto Salimbeni","1276"
"Kurt Wimmer","1277"
"Michael Hoffman","1278"
"Steve Buscemi","1279"
"Wayne Kramer","1280"
"Jason Reitman","1281"
"Katt Shea","1282"
"Paulo Morelli","1283"
"Veit Helmer","1284"
"José Padilha","1285"
"Erick Zonca","1286"
"Dennis Lee","1287"
"Breck Eisner","1288"
"Joseph Ruben","1289"
"Peter Lord","1290"
"Jim Sheridan","1291"
"Gary Goldman","1292"
"Garth Jennings","1293"
"Rob Green","1294"
"Nick Cassavetes","1295"
"Roger Allers","1296"
"Jill Culton","1297"
"David Levien","1298"
"Brian Koppelman","1299"
"Aamir Khan","1300"
"Ryan Murphy","1301"
"Tony Goldwyn","1302"
"Takeshi Furusawa","1303"
"Hunter Richards","1304"
"Joe Carnahan","1305"
"Andy Robin","1306"
"Gregg Kavet","1307"
"Tim Johnson","1308"
"Karey Kirkpatrick","1309"
"Joey Lauren Adams","1310"
"Laurence Dunmore","1311"
"Rob McKittrick","1312"
"Dennis Gansel","1313"
"Mario Philip Azzopardi","1314"
"Michael Ian Black","1315"
"Ryan Fleck","1316"
"Eran Riklis","1317"
"John Jeffcoat","1318"
"David Jacobson","1319"
"Kathleen Slattery-Moschkau","1320"
"Mat Whitecross","1321"
"Craig Brewer","1322"
"Rakeysh Omprakash Mehra","1323"
"David Schwimmer","1324"
"Nadine Labaki","1325"
"Mark Palansky","1326"
"Alison Murray","1327"
"Andrew Morahan","1328"
"Pan Nalin","1329"
"Pasquale Festa Campanile","1330"
"Éric Guirado","1331"
"Tommy Lee Jones","1332"
"Ira Sachs","1333"
"Mikhail Kalatozov","1334"
"Özgür Yildirim","1335"
"Farah Khan","1336"
"E. Elias Merhige","1337"
"Jessica Hope Woodworth","1338"
"Peter Brosens","1339"
"Peter Mullan","1340"
"Karel Zeman","1341"
"Jared Hess","1342"
"Dito Montiel","1343"
"Jason Matzner","1344"
"Karyn Kusama","1345"
"Mark Waters","1346"
"Dany Boon","1347"
"Jean-Paul Salomé","1348"
"Enrique Fernández","1349"
"César Charlone","1350"
"Scott Frank","1351"
"D. J. Caruso","1352"
"Tamara Jenkins","1353"
"Jesse Dylan","1354"
"Steve Rash","1355"
"Joe Nussbaum","1356"
"Philippe Claudel","1357"
"Andrew Waller","1358"
"Abdellatif Kechiche","1359"
"Samuel Benchetrit","1360"
"Jarrett Schaefer","1361"
"Martin McDonagh","1362"
"Matthew Bright","1363"
"Alejandro Jodorowsky","1364"
"Jon M. Chu","1365"
"Jaume Balagueró","1366"
"Paco Plaza","1367"
"Christian Alvart","1368"
"J. Todd Anderson","1369"
"Bahman Ghobadi","1370"
"Joel Zwick","1371"
"Nikolai Müllerschön","1372"
"Zabou Breitman","1373"
"Mark Vicente","1374"
"Betsy Chasse","1375"
"William Arntz","1376"
"Patricia Rozema","1377"
"Greg Mottola","1378"
"Robert-Adrian Pejo","1379"
"Andy Warhol","1380"
"Troy Duffy","1381"
"Nae Caranfil","1382"
"Don E. FauntLeRoy","1383"
"J. Christian Ingvordsen","1384"
"Adam Brooks","1385"
"Jamie Uys","1386"
"Dave Meyers","1387"
"Philippe Parreno","1388"
"Douglas Gordon","1389"
"Yann Samuell","1390"
"Allan Moyle","1391"
"Michel Blanc","1392"
"Denis Dercourt","1393"
"Marc Rocco","1394"
"Héctor Babenco","1395"
"José Henrique Fonseca","1396"
"José Joffily","1397"
"Sérgio Machado","1398"
"Nando Olival","1399"
"Philip Haas","1400"
"Jeff Wadlow","1401"
"Joe Chappelle","1402"
"Paul Bogart","1403"
"John Paizs","1404"
"Bruce McDonald","1405"
"Asif Kapadia","1406"
"Robert Klane","1407"
"Richard Lester","1408"
"Mark Herman","1409"
"Steve Hudson","1410"
"Marshall Herskovitz","1411"
"Warren Beatty","1412"
"Nelson McCormick","1413"
"Nicholas Hytner","1414"
"Scott Derrickson","1415"
"Jon Cassar","1416"
"Jon Poll","1417"
"Pierre Morel","1418"
"Jackie Chan","1419"
"Benny Chan","1420"
"Adam McKay","1421"
"Václav Vorlíček","1422"
"Olivier Van Hoofstadt","1423"
"Peter Lindmark","1424"
"Elissa Down","1425"
"Taika Waititi","1426"
"Gabriele Salvatores","1427"
"Kevin Yagher","1428"
"Joe Gayton","1429"
"Rodolphe Marconi","1430"
"Michael McCullers","1431"
"Jan Kounen","1432"
"Peter Hyams","1433"
"Paolo Sorrentino","1434"
"Chris Carter","1435"
"Charles S. Dutton","1436"
"Tarsem Singh","1437"
"Thomas Durchschlag","1438"
"Charles Shyer","1439"
"Kenneth Johnson","1440"
"Danny Leiner","1441"
"Mark Goldblatt","1442"
"Ellory Elkayem","1443"
"Antony Hoffman","1444"
"Penelope Spheeris","1445"
"Stephen Surjik","1446"
"Matteo Garrone","1447"
"Ole Christian Madsen","1448"
"Gerald McMorrow","1449"
"Kornél Mundruczó","1450"
"Philippe Garrel","1451"
"Luc Dardenne","1452"
"Jean-Pierre Dardenne","1453"
"Pablo Trapero","1454"
"Brillante MA Mendoza","1455"
"Nuri Bilge Ceylan","1456"
"Mary Lambert","1457"
"Victor Salva","1458"
"Lexi Alexander","1459"
"Antonio Campos","1460"
"Ruben Östlund","1461"
"Jean-Stéphane Sauvaire","1462"
"Raymond Depardon","1463"
"Amat Escalante","1464"
"Annemarie Jacir","1465"
"Bent Hamer","1466"
"Chung Mong-Hong","1467"
"Kiyoshi Kurosawa","1468"
"Bong Joon Ho","1469"
"Sergei Dvortsevoy","1470"
"James Toback","1471"
"Kelly Reichardt","1472"
"Gianni Zanasi","1473"
"John Requa","1474"
"Glenn Ficarra","1475"
"Peter Berg","1476"
"Toby Shelton","1477"
"Tad Stones","1478"
"Victor Cook","1479"
"Stephen Kay","1480"
"Sam Weisman","1481"
"Clive Barker","1482"
"Byron Haskin","1483"
"John Bonito","1484"
"Jean-François Richet","1485"
"Javier Fesser","1486"
"Shona Auerbach","1487"
"Prachya Pinkaew","1488"
"Michael Schaack","1489"
"Laila Pakalnina","1490"
"Teresa Villaverde","1491"
"Saša Gedeon","1492"
"Christoffer Boe","1493"
"Jan Troell","1494"
"Barbara Albert","1495"
"Martin Šulík","1496"
"Béla Tarr","1497"
"Šarūnas Bartas","1498"
"Małgorzata Szumowska","1499"
"Aisling Walsh","1500"
"Andy Bausch","1501"
"Theo van Gogh","1502"
"Stijn Coninx","1503"
"Arvo Iho","1504"
"Damjan Kozole","1505"
"Miguel Hermoso","1506"
"Francesca Comencini","1507"
"Kenneth Scicluna","1508"
"Christos Georgiou","1509"
"Constantine Giannaris","1510"
"Richard Benjamin","1511"
"Peter Spierig","1512"
"Michael Spierig","1513"
"Pepe Danquart","1514"
"Claudio Fäh","1515"
"Nicole Holofcener","1516"
"Wolfgang Murnberger","1517"
"Jeff Tremaine","1518"
"Steve Barker","1519"
"Michael Lembeck","1520"
"Jonathan Levine","1521"
"Lorna Cook","1522"
"Oliver Parker","1523"
"Daisy von Scherler Mayer","1524"
"Tom Vaughan","1525"
"David Moreau","1526"
"Xavier Palud","1527"
"Greg Spence","1528"
"Bob Dolman","1529"
"James Gunn","1530"
"Bruce Hunt","1531"
"Thomas Bezucha","1532"
"Costa-Gavras","1533"
"Tony Ching Siu-Tung","1534"
"Christopher Cain","1535"
"Deran Sarafian","1536"
"Ernest R. Dickerson","1537"
"Fruit Chan","1538"
"Arne Glimcher","1539"
"Tony Randel","1540"
"Rachel Talalay","1541"
"Bryan Spicer","1542"
"Tom DiCillo","1543"
"Dwight H. Little","1544"
"Les Mayfield","1545"
"Jack Arnold","1546"
"Wolfgang Reitherman","1547"
"André Heller","1548"
"Othmar Schmiderer","1549"
"Thilo Rothkirch","1550"
"Piet De Rycker","1551"
"Jodie Foster","1552"
"Michael Cohn","1553"
"Christopher Roth","1554"
"Rolf Silber","1555"
"David S. Ward","1556"
"Christian Duguay","1557"
"Jean-Claude Van Damme","1558"
"Gregor Jordan","1559"
"Josef Fares","1560"
"Lesli Linka Glatter","1561"
"John Stockwell","1562"
"Rian Johnson","1563"
"Brett Leonard","1564"
"Steve Oedekerk","1565"
"Matthias Dinter","1566"
"Greg Marcks","1567"
"Todd Phillips","1568"
"James Wong","1569"
"Terence Hill","1570"
"Gerry Lively","1571"
"Peter Segal","1572"
"Gil Kenan","1573"
"Mark Mylod","1574"
"Sally Potter","1575"
"Claude Nuridsany","1576"
"Marie Pérennou","1577"
"Hart Bochner","1578"
"Randall Wallace","1579"
"Robert Schwentke","1580"
"Pino Van Lamsweerde","1581"
"Mamoru Oshii","1582"
"Louis Leterrier","1583"
"Frank Coraci","1584"
"Alfred Vohrer","1585"
"Jeff Schaffer","1586"
"George Ogilvie","1587"
"Amy Heckerling","1588"
"Mark Romanek","1589"
"Andrea Arnold","1590"
"Gerhard Hahn","1591"
"Morgan Spurlock","1592"
"Steve Beck","1593"
"Albert Uderzo","1594"
"Henri Gruel","1595"
"René Goscinny","1596"
"Pierre Watrin","1597"
"Christian Volckman","1598"
"Neil Marshall","1599"
"Sheldon Lettich","1600"
"Stanley Tong","1601"
"Tsui Hark","1602"
"Anthony Waller","1603"
"Chris Buck","1604"
"Ash Brannon","1605"
"Glenn Gordon Caron","1606"
"Pat Proft","1607"
"John Bruno","1608"
"David Nutter","1609"
"Peter Cattaneo","1610"
"John Fortenberry","1611"
"Gilbert Adler","1612"
"George Armitage","1613"
"John Pasquin","1614"
"Kirk Wong Chi-Keung","1615"
"Bharat Nalluri","1616"
"Daniel Lee","1617"
"Robert Clouse","1618"
"Vincent Gallo","1619"
"Stephen Chow Sing-Chi","1620"
"Rawson Marshall Thurber","1621"
"Henry Selick","1622"
"Michael Schorr","1623"
"Peter Howitt","1624"
"Tamra Davis","1625"
"Veit Vollmer","1626"
"John Stevenson","1627"
"Mark Osborne","1628"
"Christof Wahl","1629"
"Torsten Künstler","1630"
"Udo Beissel","1631"
"Richard Claus","1632"
"Gernot Roll","1633"
"Charles Dance","1634"
"Bernard Rose","1635"
"Álex de la Iglesia","1636"
"Jason Bloom","1637"
"Pascal Laugier","1638"
"William Malone","1639"
"Hugo Fregonese","1640"
"Toby Genkel","1641"
"William Friedkin","1642"
"Grigori Kozintsev","1643"
"Mort Nathan","1644"
"Alfonso Arau","1645"
"Alex Jones","1646"
"Claude Zidi","1647"
"Marco Petry","1648"
"Brian Yuzna","1649"
"Bruce Malmuth","1650"
"Wai Ka-fai","1651"
"Chris Koch","1652"
"Callie Khouri","1653"
"Gillian Armstrong","1654"
"Tom Hanks","1655"
"Hans Horn","1656"
"Chris Noonan","1657"
"Raja Gosnell","1658"
"Rintaro","1659"
"Rocky Morton","1660"
"Annabel Jankel","1661"
"Pierre Gang","1662"
"Gary Sinise","1663"
"David Mirkin","1664"
"Justin Lin","1665"
"Steven Seagal","1666"
"John Gray","1667"
"Harald Philipp","1668"
"Martin Weisz","1669"
"Stefan Fjeldmark","1670"
"Jesper Møller","1671"
"Gene Quintano","1672"
"Mark Joffe","1673"
"Mario Van Peebles","1674"
"Andy Fickman","1675"
"Glen Morgan","1676"
"Tony Bill","1677"
"Peter Faiman","1678"
"Norio Tsuruta","1679"
"Stefan Prehn","1680"
"Jörg Wagner","1681"
"Dominic Sena","1682"
"William Lustig","1683"
"Jim Sonzero","1684"
"Blair Hayes","1685"
"Burr Steers","1686"
"Niall Johnson","1687"
"Nicole Kassell","1688"
"Joel Bender","1689"
"Andy García","1690"
"Doug Lefler","1691"
"George Iida","1692"
"Don Coscarelli","1693"
"Neil LaBute","1694"
"Paweł Pawlikowski","1695"
"Brad Turner","1696"
"Forest Whitaker","1697"
"Anthony Abrams","1698"
"Adam Larson Broder","1699"
"Simon Fellows","1700"
"Paul Mayeda Berges","1701"
"Steve Miner","1702"
"Andy Cheng","1703"
"Atom Egoyan","1704"
"Joseph Zito","1705"
"Danny Steinmann","1706"
"Darrell Rooney","1707"
"Marco Brambilla","1708"
"Troy Miller","1709"
"Robert Ben Garant","1710"
"Stewart Raffill","1711"
"Richard Loncraine","1712"
"Matthew Hastings","1713"
"Craig Rosenberg","1714"
"Brian Robbins","1715"
"Bassam Kurdali","1716"
"John Warren","1717"
"Jonny Campbell","1718"
"Alister Grierson","1719"
"Achero Mañas","1720"
"Chris Rock","1721"
"Adam Rifkin","1722"
"Patrick Stettner","1723"
"Tony Krantz","1724"
"David S. Goyer","1725"
"Steve Pink","1726"
"Daniele Luchetti","1727"
"Alexandre Aja","1728"
"Greg Coolidge","1729"
"Sven Unterwaldt Jr.","1730"
"Bob Odenkirk","1731"
"Skip Woods","1732"
"Jamie Babbit","1733"
"Philip Adrian Booth","1734"
"Jaume Collet-Serra","1735"
"David Petrarca","1736"
"Jerry Zaks","1737"
"John R. Leonetti","1738"
"Kinka Usher","1739"
"Simón Brand","1740"
"Frank E. Flowers","1741"
"Charles Winkler","1742"
"Brenda Chapman","1743"
"John Shiban","1744"
"Jean-Baptiste Andrea","1745"
"Don Roos","1746"
"David Arquette","1747"
"Martin Hynes","1748"
"Mikhail Segal","1749"
"Nicholas Stoller","1750"
"Robert Mandel","1751"
"Jamie Blanks","1752"
"Andrew Bergman","1753"
"Rainer Kaufmann","1754"
"Greg McLean","1755"
"Robert Longo","1756"
"Eric Bross","1757"
"Gideon Raff","1758"
"Susan Stroman","1759"
"Nicholaus Goossen","1760"
"Rob Schmidt","1761"
"Steve 'Spaz' Williams","1762"
"John A. Davis","1763"
"John N. Smith","1764"
"Michael Keusch","1765"
"David S. Marfield","1766"
"Michael Landon Jr.","1767"
"Vondie Curtis-Hall","1768"
"James Gartner","1769"
"Lee Daniels","1770"
"Leslie Greif","1771"
"Barry W. Blaustein","1772"
"Jim Kammerud","1773"
"Junichi Suzuki","1774"
"Shainee Gabel","1775"
"Will Speck","1776"
"Josh Gordon","1777"
"Johnny Depp","1778"
"Mike Clattenburg","1779"
"Joe Roth","1780"
"Peter Brook","1781"
"Miguel Arteta","1782"
"Mennan Yapo","1783"
"Oxide Pang Shun","1784"
"Danny Pang Fat","1785"
"John Whitesell","1786"
"Jonathan Segal","1787"
"Robert Vince","1788"
"Björne Larson","1789"
"Matthew O'Callaghan","1790"
"Jeff Lieberman","1791"
"Peter Duncan","1792"
"Geoffrey Sax","1793"
"Mark Dindal","1794"
"Frank Sudol","1795"
"Gary Winick","1796"
"Andrew van den Houten","1797"
"Tripp Reed","1798"
"Barry Skolnick","1799"
"Rowan Woods","1800"
"Burny Mattinson","1801"
"David Michener","1802"
"Robert Adetuyi","1803"
"Shane Abbess","1804"
"Jimmy Nickerson","1805"
"Matthias Glasner","1806"
"Sergio Cabrera","1807"
"Mick Garris","1808"
"James Dodson","1809"
"Gregory Dark","1810"
"Courtney Solomon","1811"
"Aaron Blaise","1812"
"Robert Walker","1813"
"Ben Gluck","1814"
"Jack Sholder","1815"
"Kirk Wise","1816"
"Gary Trousdale","1817"
"Michael Damian","1818"
"Bille Woodruff","1819"
"Henry Crum","1820"
"Kim Seong-jung","1821"
"Adam Mason","1822"
"Simon Boyes","1823"
"Olatunde Osunsanmi","1824"
"Tommy O'Haver","1825"
"Danièle Thompson","1826"
"Michael Hurst","1827"
"David Mitchell","1828"
"Nicholas Mastandrea","1829"
"Andrew Douglas","1830"
"William Brent Bell","1831"
"John Gulager","1832"
"Akiva Schaffer","1833"
"Katja von Garnier","1834"
"Andrew O'Connor","1835"
"Julian Gilbey","1836"
"Jason Todd Ipson","1837"
"André Bonzel","1838"
"Benoît Poelvoorde","1839"
"Rémy Belvaux","1840"
"Ringan Ledwidge","1841"
"Tom Lewis","1842"
"Jorgo Papavassiliou","1843"
"Marco Ferreri","1844"
"Kwak Jae-yong","1845"
"Scott Hillenbrand","1846"
"David Hillenbrand","1847"
"Ryan Little","1848"
"Tom McLoughlin","1849"
"Wilson Yip","1850"
"Debbie Isitt","1851"
"Rubi Zack","1852"
"Jessica Bendinger","1853"
"Martha Coolidge","1854"
"Torun Lian","1855"
"Dean Hamilton","1856"
"Robert Wilson","1857"
"Christian Ditter","1858"
"Dalibor Matanić","1859"
"Rowdy Herrington","1860"
"Michael Ritchie","1861"
"William H. Macy","1862"
"Kelly Makin","1863"
"Kirk Jones","1864"
"Andreas Marschall","1865"
"Edward Dmytryk","1866"
"Courtney Hunt","1867"
"Joshua Michael Stern","1868"
"Sanaa Hamri","1869"
"David Gordon Green","1870"
"Alan Ball","1871"
"Dean DeBlois","1872"
"Chris Sanders","1873"
"Mike Mitchell","1874"
"Lee Unkrich","1875"
"Robert Stevenhagen","1876"
"Sam Fell","1877"
"Kimble Rendall","1878"
"Fran Rubel Kuzui","1879"
"Antonia Bird","1880"
"P.J. Pesce","1881"
"Lawrence Guterman","1882"
"David Worth","1883"
"Mark DiSalle","1884"
"Thomas Bohn","1885"
"Kunihiko Yuyama","1886"
"Dmitriy Vasilev","1887"
"Robert Aldrich","1888"
"Frank A. Cappello","1889"
"Mark Schippert","1890"
"Edward Gorsuch","1891"
"Warren P. Sonoda","1892"
"David J. Burke","1893"
"Hyung-rae Shim","1894"
"Panna Rittikrai","1895"
"Jenő Hódi","1896"
"Patrick Leung Pak-Kin","1897"
"Jeremy Haft","1898"
"Jingle Ma Choh-Sing","1899"
"Sidney J. Furie","1900"
"Isabelle Mergault","1901"
"Laurent Tirard","1902"
"Nick Stillwell","1903"
"Pierre-Alain Meier","1904"
"Harvey Kahn","1905"
"Tom Holland","1906"
"John Carl Buechler","1907"
"Rob Hedden","1908"
"Adam Marcus","1909"
"Pascal Bonitzer","1910"
"Andrew Currie","1911"
"Phil Tippett","1912"
"Gary Sherman","1913"
"Grant Heslov","1914"
"Robert Iscove","1915"
"Eric Schaeffer","1916"
"Charles Herman-Wurmfeld","1917"
"Mark A.Z. Dippé","1918"
"Ken Annakin","1919"
"Clyde Geronimi","1920"
"Kevin Williamson","1921"
"Chris Walas","1922"
"Gordon Chan","1923"
"Christopher Roberts","1924"
"Robert Kurtzman","1925"
"Jean-Marie Poiré","1926"
"Kang Je-kyu","1927"
"Lewin Webb","1928"
"Steve McQueen","1929"
"Brett Sullivan","1930"
"Mic Rodgers","1931"
"Jack Perez","1932"
"Olaf Ittenbach","1933"
"Giuseppe Tornatore","1934"
"Sacha Goedegebure","1935"
"Phil Nibbelink","1936"
"Jake Scott","1937"
"Janusz Kamiński","1938"
"Diane Keaton","1939"
"Dick Maas","1940"
"Geoffrey Wright","1941"
"Robert Harmon","1942"
"Jo Baier","1943"
"Andrea Štaka","1944"
"Bruce Robinson","1945"
"Marcus Raboy","1946"
"Philip G. Atwell","1947"
"Matt Flynn","1948"
"Brian Henson","1949"
"Rod Daniel","1950"
"Kenny Ortega","1951"
"Thomas Schlamme","1952"
"Klaus Knoesel","1953"
"Holger Neuhäuser","1954"
"Ezio Greggio","1955"
"Patrice Chéreau","1956"
"Jessie Nelson","1957"
"Kris Isacsson","1958"
"Scott Kalvert","1959"
"Adrian Edmondson","1960"
"Jennifer Flackett","1961"
"Mark Levin","1962"
